;ID;ODS;PLANTA / UNIDAD;ESPECIALIDAD;PLANO / ISOMÉTRICO;DESCRIPCIÓN DE LÍNEA / LAZOS DE CORROSIÓN;INGENIERÍA / LÍNEA / EQUIPO;SK UT ITALCO;REV.;MATERIAL BASE 1;MATERIAL BASE 2;CLASIFI-CACIÓN META-LURGÍA;SPOOL;DESCRIPCIÓN DE JUNTA 1;DESCRIPCIÓN DE JUNTA 2;# DE JUNTA;"TALLER (T)
CAMPO (C)";"Φ
inch";SCH / THK;PROCESO SOLDA-DURA;TIPO JUNTA;MAT. DE APORTE;WPS;FECHA EJECUTADA;ESTAMPE SOLDADOR;;;;Cantidad junta soldada X SOLDADOR;;;;cantidad Pulg. Diam X SOLDADOR;;;;VT;PLP;;RX PRE PWHTX;;;UT PRE PWHT;;;PWHT;;;DUREZA;;;RX POST PWHT;;;UT POST PWHT;;;OBSERVACIONES
;;;;;;;;;;;;;;;;;;;;PROCESO DE SOLDADURA;;;;;W1;W2;W3;W4;W1;W2;W3;W4;W1;W2;W3;W4;;RESUL-TADO;N° INFORME;RESULTADO;FECHA;N° INFORME;RESULTADO;FECHA;N° INFORME;RESULTADO;FECHA;N° INFORME;RESULTADO;FECHA;N° INFORME;RESULTADO;FECHA;N° INFORME;RESULTADO;FECHA;N° INFORME;
|;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;340;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-002_4-5;DESCARGA P1409A/B FRC1415;SP1409A/B FRC1415;16;;A182 F304L;SA312 TP304L;SS;;ELBOW 90°;PIPE;45;T;2    ;80    ;GTAW;SW;ER 308;19UT;04/06/2023;C07;;;;1;;;;2    ;;;;OK;OK;68;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;341;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-002_4-5;DESCARGA P1409A/B FRC1415;SP1409A/B FRC1415;16;;SA312 TP304L;A182 F304L;SS;;PIPE;VALV GATE;46;T;2    ;80    ;GTAW;SW;ER 308;19UT;04/06/2023;C07;;;;1;;;;2    ;;;;OK;OK;68;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;342;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-002_4-5;DESCARGA P1409A/B FRC1415;SP1409A/B FRC1415;16;;A182 F304L;A182 F304L;SS;;VALV GATE;REDUCER;47;T;2    ;80    ;GTAW;SW;ER 308;19UT;17/05/2023;C13;;;;1;;;;2    ;;;;OK;OK;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;343;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-002_4-5;DESCARGA P1409A/B FRC1415;SP1409A/B FRC1415;16;;A182 F304L;SA312 TP304L;SS;;REDUCER;PIPE;48;C;3    ;40    ;GTAW;BW;ER 308;20UT;31/05/2023;C47;;;;1;;;;3    ;;;;OK;OK;37;OK;OK;PTSC-017;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;344;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-002_4-5;DESCARGA P1409A/B FRC1415;SP1409A/B FRC1415;16;;A182 F304L;SA312 TP304L;SS;;ORIFICE FLANGE WN;NIPPLE;49;T; 1/2;80    ;GTAW;SW;ER 308;19UT;16/05/2023;C13;;;;1;;;; 1/2;;;;OK;OK;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;345;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-002_4-5;DESCARGA P1409A/B FRC1415;SP1409A/B FRC1415;16;;SA312 TP304L;A182 F304L;SS;;NIPPLE;VALV GATE;50;C; 1/2;80    ;GTAW;SW;ER 308;19UT;08/06/2023;C13;;;;1;;;; 1/2;;;;OK;OK;68;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;346;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-002_4-5;DESCARGA P1409A/B FRC1415;SP1409A/B FRC1415;16;;A182 F304L;SA312 TP304L;SS;;VALV GATE;NIPPLE;51;C; 1/2;80    ;GTAW;SW;ER 308;19UT;08/06/2023;C13;;;;1;;;; 1/2;;;;OK;OK;68;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;347;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-002_4-5;DESCARGA P1409A/B FRC1415;SP1409A/B FRC1415;16;;A182 F304L;SA312 TP304L;SS;;ORIFICE FLANGE WN;NIPPLE;52;C; 1/2;80    ;GTAW;SW;ER 308;19UT;08/06/2023;C13;;;;1;;;; 1/2;;;;OK;OK;68;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;348;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-002_4-5;DESCARGA P1409A/B FRC1415;SP1409A/B FRC1415;16;;SA312 TP304L;A182 F304L;SS;;NIPPLE;VALV GATE;53;C; 1/2;80    ;GTAW;SW;ER 308;19UT;08/06/2023;C13;;;;1;;;; 1/2;;;;OK;OK;68;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;349;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-002_4-5;DESCARGA P1409A/B FRC1415;SP1409A/B FRC1415;16;;A182 F304L;SA312 TP304L;SS;;VALV GATE;NIPPLE;54;C; 1/2;80    ;GTAW;SW;ER 308;19UT;08/06/2023;C13;;;;1;;;; 1/2;;;;OK;OK;68;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;350;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-002_5-5;DESCARGA P1409A/B T1405;SP1409A/B T1405;17;;SA312 TP304L;A182 F304L;SS;;PIPE;ELBOW 90°;1;T;3    ;40    ;GTAW;BW;ER 308;20UT;ECP;ECP;;;;1;;;;3    ;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;351;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-002_5-5;DESCARGA P1409A/B T1405;SP1409A/B T1405;17;;A182 F304L;SA312 TP304L;SS;;ELBOW 90°;PIPE;2;T;3    ;40    ;GTAW;BW;ER 308;20UT;ECP;ECP;;;;1;;;;3    ;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;352;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-002_5-5;DESCARGA P1409A/B T1405;SP1409A/B T1405;17;;SA312 TP304L;A182 F304L;SS;;PIPE;ELBOW 90°;3;T;3    ;40    ;GTAW;BW;ER 308;20UT;ECP;ECP;;;;1;;;;3    ;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;353;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-002_5-5;DESCARGA P1409A/B T1405;SP1409A/B T1405;17;;A182 F304L;SA312 TP304L;SS;;ELBOW 90°;PIPE;4;T;3    ;40    ;GTAW;BW;ER 308;20UT;ECP;ECP;;;;1;;;;3    ;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;354;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-002_5-5;DESCARGA P1409A/B T1405;SP1409A/B T1405;17;;SA312 TP304L;A182 F304L;SS;;PIPE;ELBOW 90°;5;T;3    ;40    ;GTAW;BW;ER 308;20UT;ECP;ECP;;;;1;;;;3    ;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;355;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-002_5-5;DESCARGA P1409A/B T1405;SP1409A/B T1405;17;;A182 F304L;A182 F304L;SS;;ELBOW 90°;TE001;6;T;SOPORTE;NA;GTAW;F;ER 308;19UT;30/05/2023;C87;;;;1    ;;;;SOPORTE;;;;OK;OK;78;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;356;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-002_5-5;DESCARGA P1409A/B T1405;SP1409A/B T1405;17;;A182 F304L;SA312 TP304L;SS;;ELBOW 90°;PIPE;7;C;3    ;40    ;GTAW;BW;ER 308;20UT;02/06/2023;C55;;;;1;;;;3    ;;;;OK;OK;69;OK;OK;PTSC-025;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;357;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-002_5-5;DESCARGA P1409A/B T1405;SP1409A/B T1405;17;;SA312 TP304L;A182 F304L;SS;;PIPE;ELBOW 90°;8;T;3    ;40    ;GTAW;BW;ER 308;20UT;ECP;ECP;;;;1;;;;3    ;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;358;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-002_5-5;DESCARGA P1409A/B T1405;SP1409A/B T1405;17;;A182 F304L;SA312 TP304L;SS;;ELBOW 90°;PIPE;9;T;3    ;40    ;GTAW;BW;ER 308;20UT;ECP;ECP;;;;1;;;;3    ;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;359;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-002_5-5;DESCARGA P1409A/B T1405;SP1409A/B T1405;17;;SA312 TP304L;A182 F304L;SS;;PIPE;ELBOW 90°;10;T;3    ;40    ;GTAW;BW;ER 308;20UT;ECP;ECP;;;;1;;;;3    ;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;360;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-002_5-5;DESCARGA P1409A/B T1405;SP1409A/B T1405;17;;A182 F304L;SA312 TP304L;SS;;ELBOW 90°;PIPE;11;C;3    ;40    ;GTAW;BW;ER 308;20UT;03/06/2023;C13;;;;1;;;;3    ;;;;OK;OK;69;OK;OK;PTSC-025;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;361;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-002_5-5;DESCARGA P1409A/B T1405;SP1409A/B T1405;17;;SA312 TP304L;A182 F304L;SS;;PIPE;ELBOW 90°;12;T;3    ;40    ;GTAW;BW;ER 308;20UT;ECP;ECP;;;;1;;;;3    ;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;362;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-002_5-5;DESCARGA P1409A/B T1405;SP1409A/B T1405;17;;A182 F304L;SA312 TP304L;SS;;ELBOW 90°;PIPE;13;C;3    ;40    ;GTAW;BW;ER 308;20UT;03/06/2023;C13;;;;1;;;;3    ;;;;OK;OK;69;OK;OK;PTSC-027;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;363;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-002_5-5;DESCARGA P1409A/B T1405;SP1409A/B T1405;17;;SA312 TP304L;SA312 TP304L;SS;;PIPE;PIPE;14;T;3    ;40    ;GTAW;BW;ER 308;20UT;ECP;ECP;;;;1;;;;3    ;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;364;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-002_5-5;DESCARGA P1409A/B T1405;SP1409A/B T1405;17;;SA312 TP304L;SA312 TP304L;SS;;PIPE;PIPE;15;C;3    ;40    ;GTAW;BW;ER 308;20UT;01/06/2023;C13;;;;1;;;;3    ;;;;OK;OK;69;OK;OK;PTSC-014;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;365;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-002_5-5;DESCARGA P1409A/B T1405;SP1409A/B T1405;17;;SA312 TP304L;A182 F304L;SS;;PIPE;TE003;16;T;SOPORTE;NA;GTAW;F;ER 308;19UT;31/05/2023;C87;;;;1    ;;;;SOPORTE;;;;OK;OK;78;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;366;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-002_5-5;DESCARGA P1409A/B T1405;SP1409A/B T1405;17;;SA312 TP304L;SA312 TP304L;SS;;PIPE;PIPE;17;T;3    ;40    ;GTAW;BW;ER 308;20UT;31/05/2023;C13;;;;1;;;;3    ;;;;OK;OK;69;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;367;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-002_5-5;DESCARGA P1409A/B T1405;SP1409A/B T1405;17;;SA312 TP304L;A182 F304L;SS;;PIPE;ELBOW 90°;18;T;3    ;40    ;GTAW;BW;ER 308;20UT;ECP;ECP;;;;1;;;;3    ;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;368;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-002_5-5;DESCARGA P1409A/B T1405;SP1409A/B T1405;17;;A182 F304L;SA312 TP304L;SS;;ELBOW 90°;PIPE;19;C;3    ;40    ;GTAW;BW;ER 308;20UT;02/06/2023;C13;;;;1;;;;3    ;;;;OK;OK;69;OK;OK;PTSC-027;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;369;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-002_5-5;DESCARGA P1409A/B T1405;SP1409A/B T1405;17;;SA312 TP304L;A182 F304L;SS;;PIPE;ELBOW 90°;20;T;3    ;40    ;GTAW;BW;ER 308;20UT;ECP;ECP;;;;1;;;;3    ;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;370;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-002_5-5;DESCARGA P1409A/B T1405;SP1409A/B T1405;17;;A182 F304L;SA312 TP304L;SS;;ELBOW 90°;PIPE;21;T;3    ;40    ;GTAW;BW;ER 308;20UT;ECP;ECP;;;;1;;;;3    ;;;;NA;NA;NA;OK;OK;PTSC-004;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;371;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-002_5-5;DESCARGA P1409A/B T1405;SP1409A/B T1405;17;;SA312 TP304L;A182 F304L;SS;;PIPE;ELBOW 90°;22;T;3    ;40    ;GTAW;BW;ER 308;20UT;ECP;ECP;;;;1;;;;3    ;;;;NA;NA;NA;OK;OK;PTSC-004;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;372;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-002_5-5;DESCARGA P1409A/B T1405;SP1409A/B T1405;17;;A182 F304L;A182 F304L;SS;;ELBOW 90°;FLANGE WN;23;T;3    ;40    ;GTAW;BW;ER 308;20UT;ECP;ECP;;;;1;;;;3    ;;;;NA;NA;NA;OK;OK;PTSC-004;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;373;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-002_5-5;DESCARGA P1409A/B T1405;SP1409A/B T1405;17;;SA312 TP304L;A182 F304L;SS;;PIPE;SOCKOLET;24;T; 3/4;80    ;GTAW;SW;ER 308;19UT;31/05/2023;C87;;;;1;;;; 3/4;;;;OK;OK;72;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;374;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-002_5-5;DESCARGA P1409A/B T1405;SP1409A/B T1405;17;;A182 F304L;SA312 TP304L;SS;;SOCKOLET;NIPPLE;25;C; 3/4;80    ;GTAW;SW;ER 308;19UT;31/05/2023;C87;;;;1;;;; 3/4;;;;OK;OK;72;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;375;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-002_5-5;DESCARGA P1409A/B T1405;SP1409A/B T1405;17;;SA312 TP304L;A182 F304L;SS;;NIPPLE;VALV GATE;26;T; 3/4;80    ;GTAW;SW;ER 308;19UT;17/05/2023;C13;;;;1;;;; 3/4;;;;OK;OK;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;376;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-002_5-5;DESCARGA P1409A/B T1405;SP1409A/B T1405;17;;A182 F304L;SA312 TP304L;SS;;VALV GATE;NIPPLE;27;T; 3/4;80    ;GTAW;SW;ER 308;19UT;17/05/2023;C13;;;;1;;;; 3/4;;;;OK;OK;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;377;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-004_1-6;DESCARGA MP1406A/B;MP1406A/B;18;;A182 F304L;A182 F304L;SS;;FLANGE SW;REDUCER;1;C; 3/4;80    ;GTAW;SW;ER 308;19UT;06/06/2023;C29;;;;1;;;; 3/4;;;;OK;OK;X;OK;OK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;378;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-004_1-6;DESCARGA MP1406A/B;MP1406A/B;18;;A182 F304L;A182 F304L;SS;;REDUCER;ELBOW 90°;2;T;1    ;80    ;GTAW;SW;ER 308;19UT;ECP;ECP;;;;1;;;;1    ;;;;NA;NA;NA;OK;OK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;379;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-004_1-6;DESCARGA MP1406A/B;MP1406A/B;18;;A182 F304L;SA312 TP304L;SS;;ELBOW 90°;NIPPLE;3;T;1    ;80    ;GTAW;SW;ER 308;19UT;ECP;ECP;;;;1;;;;1    ;;;;NA;NA;NA;OK;OK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;380;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-004_1-6;DESCARGA MP1406A/B;MP1406A/B;18;;SA312 TP304L;A182 F304L;SS;;NIPPLE;TEE STRAIGHT;4;T;1    ;80    ;GTAW;SW;ER 308;19UT;ECP;ECP;;;;1;;;;1    ;;;;NA;NA;NA;OK;OK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;381;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-004_1-6;DESCARGA MP1406A/B;MP1406A/B;18;;A182 F304L;A182 F304L;SS;;TEE REDUCER;REDUCER;5;T;1    ;80    ;GTAW;SW;ER 308;19UT;09/06/2023;C13;;;;1;;;;1    ;;;;OK;OK;71;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;382;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-004_1-6;DESCARGA MP1406A/B;MP1406A/B;18;;A182 F304L;A182 F304L;SS;;REDUCER;VALV GATE;6;T; 3/4;80    ;GTAW;SW;ER 308;19UT;ECP;ECP;;;;1;;;; 3/4;;;;NA;NA;NA;OK;OK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;383;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-004_1-6;DESCARGA MP1406A/B;MP1406A/B;18;;A182 F304L;SA312 TP304L;SS;;VALV GATE;NIPPLE;7;T; 3/4;80    ;GTAW;SW;ER 308;19UT;ECP;ECP;;;;1;;;; 3/4;;;;NA;NA;NA;OK;OK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;384;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-004_1-6;DESCARGA MP1406A/B;MP1406A/B;18;;SA312 TP304L;A182 F304L;SS;;NIPPLE;TEE STRAIGHT;8;C; 3/4;80    ;GTAW;SW;ER 308;19UT;09/06/2023;C47;;;;1;;;; 3/4;;;;OK;OK;71;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;385;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-004_1-6;DESCARGA MP1406A/B;MP1406A/B;18;;A182 F304L;A182 F304L;SS;;TEE STRAIGHT;REDUCER;9;T; 3/4;80    ;GTAW;SW;ER 308;19UT;09/05/2023;C13;;;;1;;;; 3/4;;;;OK;OK;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;386;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-004_1-6;DESCARGA MP1406A/B;MP1406A/B;18;;A182 F304L;A182 F304L;SS;;REDUCER;BUSHING;10;T; 1/2;80    ;GTAW;SW;ER 308;19UT;09/05/2023;C13;;;;1;;;; 1/2;;;;OK;OK;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;387;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-004_1-6;DESCARGA MP1406A/B;MP1406A/B;18;;A182 F304L;A182 F304L;SS;;TEE STRAIGHT;REDUCER;11;T; 3/4;80    ;GTAW;SW;ER 308;19UT;09/05/2023;C13;;;;1;;;; 3/4;;;;OK;OK;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;388;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-004_1-6;DESCARGA MP1406A/B;MP1406A/B;18;;A182 F304L;A182 F304L;SS;;REDUCER;COUPLING;12;T; 1/2;80    ;GTAW;SW;ER 308;19UT;09/05/2023;C13;;;;1;;;; 1/2;;;;OK;OK;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;389;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-004_1-6;DESCARGA MP1406A/B;MP1406A/B;18;;A182 F304L;SA312 TP304L;SS;;COUPLING;NIPPLE;13;T; 1/2;80    ;GTAW;SW;ER 308;19UT;09/05/2023;C13;;;;1;;;; 1/2;;;;OK;OK;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;390;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-004_1-6;DESCARGA MP1406A/B;MP1406A/B;18;;SA312 TP304L;A182 F304L;SS;;NIPPLE;ELBOW 90°;14;T; 1/2;80    ;GTAW;SW;ER 308;19UT;09/05/2023;C13;;;;1;;;; 1/2;;;;OK;OK;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;391;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-004_1-6;DESCARGA MP1406A/B;MP1406A/B;18;;A182 F304L;SA312 TP304L;SS;;ELBOW 90°;NIPPLE;15;T; 1/2;80    ;GTAW;SW;ER 308;19UT;09/05/2023;C13;;;;1;;;; 1/2;;;;OK;OK;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;392;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-004_1-6;DESCARGA MP1406A/B;MP1406A/B;18;;A182 F304L;SA312 TP304L;SS;;TEE STRAIGHT;NIPPLE;16;T;1    ;80    ;GTAW;SW;ER 308;19UT;09/06/2023;C47;;;;1;;;;1    ;;;;OK;OK;71;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;393;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-004_1-6;DESCARGA MP1406A/B;MP1406A/B;18;;SA312 TP304L;A182 F304L;SS;;NIPPLE;ELBOW 90°;17;T;1    ;80    ;GTAW;SW;ER 308;19UT;ECP;ECP;;;;1;;;;1    ;;;;NA;NA;NA;OK;OK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;394;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-004_1-6;DESCARGA MP1406A/B;MP1406A/B;18;;A182 F304L;A182 F304L;SS;;ELBOW 90°;TE010;18;T;SOPORTE;NA;GTAW;F;ER 308;19UT;9/06/2023;C07;;;;1    ;;;;SOPORTE;;;;OK;OK;79;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;395;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-004_1-6;DESCARGA MP1406A/B;MP1406A/B;18;;A182 F304L;SA312 TP304L;SS;;ELBOW 90°;NIPPLE;19;T;1    ;80    ;GTAW;SW;ER 308;19UT;ECP;ECP;;;;1;;;;1    ;;;;NA;NA;NA;OK;OK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;396;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-004_1-6;DESCARGA MP1406A/B;MP1406A/B;18;;SA312 TP304L;A182 F304L;SS;;NIPPLE;TEE REDUCER;20;T;1    ;80    ;GTAW;SW;ER 308;19UT;ECP;ECP;;;;1;;;;1    ;;;;NA;NA;NA;OK;OK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;397;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-004_1-6;DESCARGA MP1406A/B;MP1406A/B;18;;A182 F304L;SA312 TP304L;SS;;TEE REDUCER;NIPPLE;21;T; 3/4;80    ;GTAW;SW;ER 308;19UT;ECP;ECP;;;;1;;;; 3/4;;;;NA;NA;NA;OK;OK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;398;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-004_1-6;DESCARGA MP1406A/B;MP1406A/B;18;;SA312 TP304L;A182 F304L;SS;;NIPPLE;VALV GATE;22;T; 3/4;80    ;GTAW;SW;ER 308;19UT;ECP;ECP;;;;1;;;; 3/4;;;;NA;NA;NA;OK;OK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
